3-0.0,3.0858915083255945e-35
4-0.0,0.00027977997346669383
5-0.0,0.7927610004098329
6-0.0,0.01660333677292796
34-0.0,0.0
46-0.0,0.5639050124308476
47-0.0,0.5370270345353015
68-0.0,0.0005308263171917601
74-0.0,9.13052163730442e-05
84-0.0,0.00010756490259893989
87-0.0,0.0005722351367223767
92-0.0,0.0001566698227539131
93-0.0,0.000657774395092607
94-0.0,0.49377179719102215
95-0.0,0.15513670685746975
96-0.0,0.0031694476504898145
102-0.0,8.719316664146248e-08
129-0.0,0.9520806998380273
130-0.0,0.06688725444231301
134-0.0,0.0
135-0.0,2.7158417279538555e-23
136-0.0,7.37132429646976e-113
137-0.0,4.4314432471976294e-41
403-0.0,0.340801007883496
404-0.0,0.4799192387839317
630-0.0,0.22096076974024845
699-0.0,1.9513778261327374e-108
709-0.0,5.133182861641102e-55
757-0.0,5.594494853102948e-11
767-0.0,1.3544243451117021e-15
777-0.0,5.379213250865795e-16
796-0.0,0.024146558730271973
845-0.0,0.2538509119567167
864-0.0,1.7978552868089668e-06
874-0.0,0.004868168486796182
884-0.0,4.2545649467952695e-06
894-0.0,6.547693518990499e-05
904-0.0,0.8332413495601827
914-0.0,0.7748021574516706
1050-0.0,3.8265756401829154e-25
1060-0.0,1.606654877847078e-11
1070-0.0,2.7933752897993157e-08
1080-0.0,0.6281352281900967
1090-0.0,4.512993936715668e-27
1160-0.0,2.8902434569228066e-15
1269-0.0,0.08557672878356733
1279-0.0,0.009271652041848462
1289-0.0,1.1604684257412408e-10
1299-0.0,0.8896093552781109
1309-0.0,4.023122688565828e-06
1319-0.0,9.997568041833512e-06
1438-0.0,0.0067444546083019405
1458-0.0,1.0804036179182133e-28
1488-0.0,0.11999283337924578
1498-0.0,0.436599246776859
1528-0.0,4.633704553117024e-06
1568-0.0,0.006208627822414361
1578-0.0,0.6904178313540315
1588-0.0,1.096327072034491e-06
1598-0.0,0.38001127265404355
1608-0.0,0.0002516236614683623
1737-0.0,1.504780896878869e-41
1807-0.0,5.745876058242298e-08
1845-0.0,1.6628910168299806e-81
1873-0.0,9.850378327856129e-23
1883-0.0,8.463734164841685e-18
2139-0.0,2.3301429958117204e-15
2149-0.0,0.049987373391252206
2217-0.0,1.3235962043948877e-25
2277-0.0,0.059796997570386076
2355-0.0,0.034463705994243365
2405-0.0,5.039419814749446e-07
2684-0.0,0.8419816656917464
2704-0.0,9.323969581466136e-25
2714-0.0,0.08623937203854308
2734-0.0,1.05581530037084e-06
2744-0.0,0.00012172510185977303
2754-0.0,0.9269450658805463
2764-0.0,0.0012243888574466877
2794-0.0,2.276489643885758e-12
2804-0.0,0.2275840945875092
2824-0.0,4.6735624496369465e-05
2867-0.0,0.4347631833073693
2887-0.0,0.12987335050566287
2897-0.0,0.7927705972219857
2926-0.0,0.0635793369804318
2946-0.0,2.381888384661584e-26
2966-0.0,4.912774759924373e-19
2976-0.0,8.59871428777892e-06
3061-0.0,0.06641290846017231
3064-0.0,0.3318780276699038
3137-0.0,0.6923458162902357
3436-0.0,0.07442781713230487
3456-0.0,0.055728175829365574
3526-0.0,4.988301459357162e-17
3536-0.0,0.14534733867475397
3546-0.0,0.00028848586352885676
3581-0.0,0.9340351897225372
3627-0.0,5.970182614241354e-05
3659-0.0,0.5992915509924778
3669-0.0,0.7012403613711927
3680-0.0,7.061024580211533e-07
3700-0.0,0.06281355433269718
3710-0.0,0.09517613213043505
3761-0.0,1.99572093798791e-07
3786-0.0,6.385917803935106e-05
3809-0.0,0.00951739509695518
3829-0.0,0.736571218556527
3839-0.0,0.08298124461379196
3849-0.0,0.00012677347572425974
3872-0.0,0.6010682590303932
3882-0.0,0.002604334118010003
3894-0.0,0.1515760508172611
3972-0.0,0.31622555482781284
3982-0.0,0.05049004295943309
3992-0.0,0.22932305312974777
4012-0.0,0.02156179775531628
4022-0.0,
4056-0.0,0.007353879516739237
4079-0.0,0.0019454590284771027
4080-0.0,7.455135224205372e-36
4194-0.0,9.157927324519558e-08
4195-0.0,0.00522287461877285
4196-0.0,0.07352636654491478
4198-0.0,0.00033295125604927527
4199-0.0,0.008420333199590823
4200-0.0,0.0001140722427518243
4250-0.0,
4253-0.0,0.771254174176605
4254-0.0,0.03721713892370195
4255-0.0,0.05176329996493046
4256-0.0,0.01747763040011818
4260-0.0,
4269-0.0,0.9723418877269663
4272-0.0,1.441142893330429e-07
4276-0.0,0.37822725534905444
4279-0.0,2.74653912776412e-13
4282-0.0,0.13512836014392035
4283-0.0,0.044861410696057494
4285-0.0,0.0012079445568974395
4288-0.0,4.301955492426153e-07
4290-0.0,0.2535184660625006
4291-0.0,0.4264251133474599
4407-0.0,0.6974954817816779
4418-0.0,0.6147822401029116
4429-0.0,0.48102129381356784
4440-0.0,0.2387851665761868
4451-0.0,0.2585565592992609
4462-0.0,0.15763375348596118
4609-0.0,0.2034612772874843
4620-0.0,0.510098608107983
4689-0.0,
4700-0.0,0.012643828196336911
5057-0.0,5.425684586279792e-06
5074-0.0,0.21990107470306092
5075-0.0,0.7192542131518705
5076-0.0,0.5736235019389067
5077-0.0,0.43875058908956655
5088-0.0,0.01653734804831012
5089-0.0,0.2532849307911647
5100-0.0,0.0005652968153367965
5101-0.0,0.051020668967475286
5102-0.0,0.016680460677886123
5103-0.0,0.06752877436327273
5104-0.0,0.007999594226818976
5105-0.0,0.9684106503701452
5106-0.0,0.0009595956438866607
5107-0.0,0.0004557928906866502
5108-0.0,0.6251960150650491
5109-0.0,0.5528289628761547
5110-0.0,0.06945647044142361
5111-0.0,0.10633328674073873
5112-0.0,0.06449936636689842
5113-0.0,0.014532772889296991
5114-0.0,0.05296981141105296
5115-0.0,0.0005686055048636725
5186-0.0,0.6453087105891455
5188-0.0,0.08274605275601798
5190-0.0,0.06780799667950842
5193-0.0,0.0371381767999662
5198-0.0,0.023641428105307158
5200-0.0,0.27250569368357813
5202-0.0,0.4363587417948146
5207-0.0,0.19015739128543716
5209-0.0,0.9911821404970959
5221-0.0,0.41778805771562544
5237-0.0,0.7870976359697711
5251-0.0,0.8979872420267065
5276-0.0,0.2765115024771939
5292-0.0,0.7169851241570846
5306-0.0,0.3709551328508236
5364-0.0,0.1277629526370775
5375-0.0,0.606022519525119
5386-0.0,0.9401121945645837
5430-0.0,
5901-0.0,
5923-0.0,
5945-0.0,
5983-0.0,0.1700182303454644
5984-0.0,
5985-0.0,
5986-0.0,0.4014086195848251
5992-0.0,0.5206923648204492
5993-0.0,0.32734360783224514
6022-0.0,0.6944799411244131
6032-0.0,0.007225074891360282
6033-0.0,1.5279976192507859e-06
6038-0.0,0.17113753128558087
6039-0.0,0.21349977653182284
6071-0.0,0.8652837863362133
6073-0.0,0.49926249229452124
6183-0.0,
6194-0.0,
6218-0.0,
6219-0.0,
6220-0.0,
6221-0.0,
6222-0.0,
10141-0.0,
10147-0.0,
10241-0.0,
10609-0.0,
10612-0.0,
10717-0.0,
20016-0.0,0.26705842614509934
20023-0.0,1.550817983642652e-19
